id_item,id_pedido,id_produto,quantidade,valor_unitario
2145,841,1,5,129.86
2146,841,76,3,1731.87
2147,842,49,3,383.29
2148,842,57,2,628.39
2149,842,66,5,919.01
2150,842,36,1,1938.42
2151,843,39,4,1716.89
2152,843,44,1,635.89
2153,844,37,3,702.44
2154,844,50,3,1249.04
2155,844,97,2,766.22
2156,844,19,1,1500.43
2157,845,56,5,1600.63
2158,845,36,5,1938.42
2159,846,13,3,1325.75
2160,846,37,2,702.44
2161,846,16,3,1817.74
2162,847,63,4,1022.66
2163,847,29,2,1178.37
2164,847,37,3,702.44
2165,848,30,3,1999.15
2166,849,13,2,1325.75
2167,849,71,5,686.35
2168,850,4,5,1324.25
2169,850,6,5,159.38
2170,851,1,4,129.86
2171,851,4,3,1324.25
2172,852,37,5,702.44
2173,852,55,4,251.64
2174,853,59,3,457.15
2175,853,15,1,457.37
2176,854,56,4,1600.63
2177,854,34,1,1993.92
2178,854,18,3,1587.33
2179,854,94,1,683.74
2180,855,11,2,151.65
2181,855,94,1,683.74
2182,855,42,2,1629.0
2183,856,36,4,1938.42
2184,856,81,5,1147.88
2185,856,87,1,261.23
2186,857,5,4,487.33
2187,857,13,5,1325.75
2188,857,41,2,583.55
2189,858,82,1,1713.47
2190,859,18,5,1587.33
2191,859,49,2,383.29
2192,860,34,4,1993.92
2193,860,20,4,1843.17
2194,861,94,4,683.74
2195,861,37,2,702.44
2196,862,82,1,1713.47
2197,862,67,2,773.34
2198,863,56,1,1600.63
2199,864,72,5,541.67
2200,864,27,2,508.23
2201,864,5,4,487.33
2202,864,89,3,1749.64
2203,865,81,5,1147.88
2204,865,31,3,1156.73
2205,865,62,5,1001.77
2206,865,85,2,778.3
2207,866,30,3,1999.15
2208,866,86,4,995.7
2209,866,63,4,1022.66
2210,867,70,4,1547.62
2211,867,38,1,648.91
2212,867,29,1,1178.37
2213,868,54,4,881.85
2214,868,42,2,1629.0
2215,868,85,4,778.3
2216,869,23,4,1005.94
2217,870,85,1,778.3
2218,870,45,4,240.68
2219,870,91,2,40.54
2220,871,63,5,1022.66
2221,871,53,2,270.72
2222,871,4,3,1324.25
2223,871,35,5,1273.22
2224,872,53,1,270.72
2225,872,72,3,541.67
2226,873,87,3,261.23
2227,873,53,4,270.72
2228,873,57,4,628.39
2229,874,34,1,1993.92
2230,874,35,4,1273.22
2231,874,94,2,683.74
2232,874,44,1,635.89
2233,875,58,4,1108.98
2234,875,29,5,1178.37
2235,875,22,5,1402.47
2236,876,100,1,1238.74
2237,876,79,5,760.65
2238,877,17,5,152.11
2239,877,70,1,1547.62
2240,877,93,1,158.91
2241,878,12,3,1848.58
2242,878,46,5,1731.17
2243,878,9,1,470.64
2244,878,67,2,773.34
2245,879,69,2,1729.41
2246,879,21,5,257.46
2247,879,51,2,1254.56
2248,880,21,3,257.46
2249,880,43,4,83.03
2250,880,28,5,465.56
2251,881,2,1,1895.7
2252,881,3,5,1254.77
2253,882,65,4,1960.69
2254,883,6,2,159.38
2255,883,37,3,702.44
2256,883,4,2,1324.25
2257,883,81,2,1147.88
2258,884,35,1,1273.22
2259,885,84,4,1413.4
2260,885,17,3,152.11
2261,885,11,1,151.65
2262,885,10,5,1408.95
2263,886,3,1,1254.77
2264,886,96,5,1706.16
2265,886,78,2,671.56
2266,886,13,5,1325.75
2267,887,25,5,89.32
2268,887,40,3,829.17
2269,887,55,5,251.64
2270,887,96,1,1706.16
2271,888,36,4,1938.42
2272,888,26,1,1471.72
2273,888,34,5,1993.92
2274,889,49,3,383.29
2275,889,55,1,251.64
2276,889,29,4,1178.37
2277,889,72,3,541.67
2278,890,37,5,702.44
2279,890,65,2,1960.69
2280,890,49,1,383.29
2281,890,64,4,836.83
2282,891,98,5,1257.33
2283,891,92,1,825.86
2284,891,58,2,1108.98
2285,892,51,2,1254.56
2286,893,48,4,929.33
2287,893,73,1,572.85
2288,893,83,3,96.86
2289,893,43,2,83.03
2290,894,13,5,1325.75
2291,895,27,4,508.23
2292,895,76,2,1731.87
2293,896,19,4,1500.43
2294,897,67,5,773.34
2295,897,98,2,1257.33
2296,897,8,4,945.13
2297,897,33,4,1832.98
2298,898,95,3,1303.17
2299,898,20,1,1843.17
2300,898,42,5,1629.0
2301,899,1,3,129.86
2302,899,89,2,1749.64
2303,899,97,5,766.22
2304,899,63,5,1022.66
2305,900,41,2,583.55
2306,900,42,4,1629.0
2307,900,91,4,40.54
2308,900,66,5,919.01
2309,901,14,4,856.03
2310,902,49,2,383.29
2311,903,21,5,257.46
2312,904,22,2,1402.47
2313,905,15,1,457.37
2314,905,55,4,251.64
2315,905,22,5,1402.47
2316,905,63,2,1022.66
2317,906,52,1,415.08
2318,906,38,1,648.91
2319,906,56,3,1600.63
2320,906,93,3,158.91
2321,907,79,3,760.65
2322,907,73,2,572.85
2323,907,19,3,1500.43
2324,908,79,3,760.65
2325,908,67,5,773.34
2326,909,61,4,1298.94
2327,909,27,3,508.23
2328,909,96,2,1706.16
2329,910,68,4,1021.4
2330,910,2,3,1895.7
2331,911,23,2,1005.94
2332,911,61,1,1298.94
2333,911,1,3,129.86
2334,911,90,2,208.43
2335,912,89,1,1749.64
2336,912,69,4,1729.41
2337,913,13,1,1325.75
2338,913,80,4,1740.51
2339,913,77,2,1081.78
2340,914,45,5,240.68
2341,915,45,1,240.68
2342,915,25,3,89.32
2343,916,55,5,251.64
2344,916,94,3,683.74
2345,916,48,5,929.33
2346,917,33,5,1832.98
2347,917,70,2,1547.62
2348,917,10,5,1408.95
2349,917,20,1,1843.17
2350,918,36,2,1938.42
2351,918,34,5,1993.92
2352,919,17,5,152.11
2353,920,43,5,83.03
2354,920,99,5,1746.04
2355,920,78,3,671.56
2356,920,95,5,1303.17
2357,921,27,2,508.23
2358,921,1,2,129.86
2359,921,28,1,465.56
2360,921,79,2,760.65
2361,922,22,4,1402.47
2362,922,1,3,129.86
2363,923,7,2,822.95
2364,924,55,4,251.64
2365,924,42,3,1629.0
2366,924,65,1,1960.69
2367,924,31,5,1156.73
2368,925,49,4,383.29
2369,925,91,4,40.54
2370,925,46,3,1731.17
2371,925,67,3,773.34
2372,926,78,2,671.56
2373,927,82,3,1713.47
2374,927,92,2,825.86
2375,928,72,4,541.67
2376,928,63,3,1022.66
2377,928,88,1,670.67
2378,928,72,4,541.67
2379,929,23,1,1005.94
2380,929,47,4,1318.74
2381,929,99,3,1746.04
2382,930,28,5,465.56
2383,930,72,2,541.67
2384,930,49,3,383.29
2385,930,23,1,1005.94
2386,931,57,3,628.39
2387,931,68,2,1021.4
2388,932,76,3,1731.87
2389,933,13,3,1325.75
2390,933,33,5,1832.98
2391,933,2,5,1895.7
2392,934,5,3,487.33
2393,934,83,4,96.86
2394,934,51,1,1254.56
2395,935,36,1,1938.42
2396,935,74,1,1676.58
2397,935,92,4,825.86
2398,936,63,2,1022.66
2399,936,61,5,1298.94
2400,936,14,1,856.03
2401,936,48,1,929.33
2402,937,91,2,40.54
2403,937,17,1,152.11
2404,938,16,1,1817.74
2405,938,57,1,628.39
2406,938,41,1,583.55
2407,938,70,3,1547.62
2408,939,84,5,1413.4
2409,939,95,1,1303.17
2410,940,87,3,261.23
2411,940,91,2,40.54
2412,940,76,3,1731.87
2413,941,86,4,995.7
2414,942,86,1,995.7
2415,942,9,2,470.64
2416,942,98,5,1257.33
2417,942,19,3,1500.43
2418,943,23,4,1005.94
2419,944,36,5,1938.42
2420,945,89,5,1749.64
2421,945,53,2,270.72
2422,946,40,3,829.17
2423,947,16,3,1817.74
2424,947,60,5,928.28
2425,947,90,1,208.43
2426,948,12,1,1848.58
2427,948,12,2,1848.58
2428,948,94,1,683.74
2429,948,24,3,881.14
2430,949,99,2,1746.04
2431,950,28,3,465.56
2432,951,11,2,151.65
2433,951,40,2,829.17
2434,951,96,2,1706.16
2435,951,40,1,829.17
2436,952,91,3,40.54
2437,952,23,3,1005.94
2438,952,18,5,1587.33
2439,952,41,4,583.55
2440,953,25,3,89.32
2441,953,26,2,1471.72
2442,954,34,4,1993.92
2443,954,34,1,1993.92
2444,954,63,3,1022.66
2445,955,45,5,240.68
2446,955,58,2,1108.98
2447,955,5,5,487.33
2448,956,20,5,1843.17
2449,956,73,2,572.85
2450,956,90,4,208.43
2451,956,45,3,240.68
2452,957,44,5,635.89
2453,957,71,3,686.35
2454,958,66,2,919.01
2455,959,28,4,465.56
2456,959,34,1,1993.92
2457,959,15,5,457.37
2458,960,61,2,1298.94
2459,960,60,5,928.28
2460,961,48,5,929.33
2461,961,49,5,383.29
2462,961,5,3,487.33
2463,962,81,3,1147.88
2464,963,21,4,257.46
2465,964,43,3,83.03
2466,964,83,1,96.86
2467,964,24,3,881.14
2468,964,40,2,829.17
2469,965,70,2,1547.62
2470,965,97,1,766.22
2471,965,57,5,628.39
2472,965,59,5,457.15
2473,966,94,4,683.74
2474,966,61,2,1298.94
2475,966,33,3,1832.98
2476,966,77,3,1081.78
2477,967,87,4,261.23
2478,967,39,1,1716.89
2479,967,30,5,1999.15
2480,967,14,4,856.03
2481,968,100,3,1238.74
2482,968,74,4,1676.58
2483,968,76,1,1731.87
2484,968,21,5,257.46
2485,969,39,5,1716.89
2486,969,90,5,208.43
2487,970,73,2,572.85
2488,970,17,3,152.11
2489,971,12,3,1848.58
2490,972,45,4,240.68
2491,972,51,2,1254.56
2492,973,1,2,129.86
2493,973,26,2,1471.72
2494,973,39,3,1716.89
2495,973,11,2,151.65
2496,974,27,4,508.23
2497,974,12,2,1848.58
2498,975,88,5,670.67
2499,975,100,3,1238.74
2500,976,62,2,1001.77
2501,977,13,4,1325.75
2502,977,71,4,686.35
2503,977,90,2,208.43
2504,978,86,4,995.7
2505,978,60,2,928.28
2506,978,98,1,1257.33
2507,978,50,2,1249.04
2508,979,98,2,1257.33
2509,979,52,3,415.08
2510,979,37,4,702.44
2511,980,69,1,1729.41
2512,980,45,4,240.68
2513,980,86,5,995.7
2514,980,4,2,1324.25
2515,981,99,2,1746.04
2516,981,48,3,929.33
2517,982,65,1,1960.69
2518,982,79,5,760.65
2519,982,97,4,766.22
2520,983,83,2,96.86
2521,984,64,2,836.83
2522,984,6,2,159.38
2523,985,56,1,1600.63
2524,985,44,4,635.89
2525,985,84,2,1413.4
2526,986,20,3,1843.17
2527,986,40,4,829.17
2528,986,87,4,261.23
2529,986,5,3,487.33
2530,987,23,2,1005.94
2531,987,51,5,1254.56
2532,987,14,4,856.03
2533,987,11,3,151.65
2534,988,84,4,1413.4
2535,989,21,3,257.46
2536,990,74,5,1676.58
2537,990,50,4,1249.04
2538,991,63,4,1022.66
2539,992,99,1,1746.04
2540,992,39,4,1716.89
2541,992,34,1,1993.92
2542,992,78,4,671.56
2543,993,100,4,1238.74
2544,993,92,3,825.86
2545,993,69,3,1729.41
2546,994,23,4,1005.94
2547,995,87,1,261.23
2548,995,20,1,1843.17
2549,995,44,5,635.89
2550,995,34,2,1993.92
2551,996,56,1,1600.63
2552,996,60,3,928.28
2553,996,6,1,159.38
2554,996,63,4,1022.66
2555,997,7,5,822.95
2556,997,88,3,670.67
2557,997,33,4,1832.98
2558,998,87,3,261.23
2559,998,99,1,1746.04
2560,998,70,3,1547.62
2561,999,38,3,648.91
2562,999,54,1,881.85
2563,1000,42,3,1629.0
2564,1000,82,1,1713.47
2565,1000,77,1,1081.78
2566,1000,46,1,1731.17
2567,1001,32,2,946.3
2568,1001,11,5,151.65
2569,1001,13,2,1325.75
2570,1001,94,2,683.74
2571,1002,56,3,1600.63
2572,1002,45,4,240.68
2573,1002,89,5,1749.64
2574,1002,32,5,946.3
2575,1003,6,1,159.38
2576,1003,42,3,1629.0
2577,1003,5,2,487.33
2578,1003,78,1,671.56
2579,1004,66,1,919.01
2580,1004,44,3,635.89
2581,1004,55,4,251.64
2582,1004,3,2,1254.77
2583,1005,93,1,158.91
2584,1005,56,1,1600.63
2585,1005,25,5,89.32
2586,1006,39,5,1716.89
2587,1006,66,5,919.01
2588,1006,32,1,946.3
2589,1007,74,4,1676.58
2590,1007,28,4,465.56
2591,1007,36,2,1938.42
2592,1008,65,1,1960.69
2593,1008,78,4,671.56
2594,1008,24,3,881.14
2595,1009,1,4,129.86
2596,1009,27,1,508.23
2597,1009,54,2,881.85
2598,1010,35,4,1273.22
2599,1010,77,3,1081.78
2600,1010,13,2,1325.75
2601,1011,3,3,1254.77
2602,1011,29,1,1178.37
2603,1012,94,5,683.74
2604,1012,59,5,457.15
2605,1012,54,5,881.85
2606,1013,70,4,1547.62
2607,1013,61,5,1298.94
2608,1013,2,3,1895.7
2609,1014,41,3,583.55
2610,1014,57,2,628.39
2611,1014,60,4,928.28
2612,1015,69,2,1729.41
2613,1015,87,4,261.23
2614,1016,52,1,415.08
2615,1016,85,5,778.3
2616,1016,11,4,151.65
2617,1017,11,2,151.65
2618,1017,96,5,1706.16
2619,1017,48,3,929.33
2620,1018,97,3,766.22
2621,1018,58,4,1108.98
2622,1018,4,2,1324.25
2623,1019,80,3,1740.51
2624,1019,73,4,572.85
2625,1020,98,1,1257.33
2626,1020,97,3,766.22
2627,1020,72,4,541.67
2628,1020,31,4,1156.73
2629,1021,49,5,383.29
2630,1021,16,1,1817.74
2631,1022,28,2,465.56
2632,1022,15,5,457.37
2633,1022,38,2,648.91
2634,1022,21,4,257.46
2635,1023,46,2,1731.17
2636,1023,54,5,881.85
2637,1023,36,3,1938.42
2638,1023,99,3,1746.04
2639,1024,86,3,995.7
2640,1025,29,4,1178.37
2641,1025,64,4,836.83
2642,1025,37,4,702.44
2643,1025,21,2,257.46
2644,1026,37,1,702.44
2645,1026,69,3,1729.41
2646,1026,98,4,1257.33
2647,1026,84,2,1413.4
2648,1027,50,5,1249.04
2649,1028,54,4,881.85
2650,1028,25,1,89.32
2651,1028,80,2,1740.51
2652,1028,18,5,1587.33
2653,1029,77,5,1081.78
2654,1030,3,3,1254.77
2655,1030,79,2,760.65
2656,1030,22,5,1402.47
2657,1030,81,4,1147.88
2658,1031,48,1,929.33
2659,1032,71,5,686.35
2660,1032,25,2,89.32
2661,1032,59,3,457.15
2662,1032,93,2,158.91
2663,1033,61,2,1298.94
2664,1033,42,2,1629.0
2665,1034,9,1,470.64
2666,1034,27,5,508.23
2667,1034,60,4,928.28
2668,1035,88,5,670.67
2669,1035,57,2,628.39
2670,1036,60,5,928.28
2671,1036,83,1,96.86
2672,1037,21,2,257.46
2673,1037,60,1,928.28
2674,1037,1,1,129.86
2675,1038,67,4,773.34
2676,1038,50,1,1249.04
2677,1038,54,3,881.85
2678,1038,92,5,825.86
2679,1039,92,5,825.86
2680,1040,57,4,628.39
2681,1041,38,4,648.91
2682,1042,47,4,1318.74
2683,1043,55,1,251.64
2684,1043,14,2,856.03
2685,1043,34,5,1993.92
2686,1043,97,1,766.22
2687,1044,47,4,1318.74
2688,1044,85,3,778.3
2689,1045,32,4,946.3
2690,1045,27,3,508.23
2691,1046,43,1,83.03
2692,1047,91,4,40.54
2693,1047,97,2,766.22
2694,1047,97,3,766.22
2695,1047,44,3,635.89
2696,1048,43,4,83.03
2697,1048,90,3,208.43
2698,1048,73,3,572.85
2699,1048,77,1,1081.78
2700,1049,19,5,1500.43
2701,1049,37,1,702.44
2702,1050,48,5,929.33
2703,1050,47,3,1318.74
2704,1051,92,2,825.86
2705,1051,73,3,572.85
2706,1051,61,4,1298.94
2707,1052,20,2,1843.17
2708,1052,19,5,1500.43
2709,1052,38,4,648.91
2710,1053,82,2,1713.47
2711,1053,4,2,1324.25
2712,1053,75,3,1997.82
2713,1054,75,1,1997.82
2714,1054,34,3,1993.92
2715,1055,62,5,1001.77
2716,1055,22,3,1402.47
2717,1055,83,2,96.86
2718,1055,76,5,1731.87
2719,1056,67,3,773.34
2720,1056,49,4,383.29
2721,1056,83,2,96.86
2722,1057,23,4,1005.94
2723,1057,49,1,383.29
2724,1057,86,1,995.7
2725,1057,44,2,635.89
2726,1058,27,2,508.23
2727,1058,20,3,1843.17
2728,1058,78,1,671.56
2729,1059,46,4,1731.17
2730,1059,59,5,457.15
2731,1060,96,5,1706.16
2732,1061,95,2,1303.17
2733,1061,47,1,1318.74
2734,1062,81,1,1147.88
2735,1062,43,5,83.03
2736,1062,9,3,470.64
2737,1062,71,5,686.35
2738,1063,8,4,945.13
2739,1064,32,3,946.3
2740,1064,95,2,1303.17
2741,1065,30,4,1999.15
2742,1065,23,1,1005.94
2743,1066,71,3,686.35
2744,1066,12,2,1848.58
2745,1066,94,1,683.74
2746,1067,67,3,773.34
2747,1067,8,2,945.13
2748,1068,32,5,946.3
2749,1068,98,5,1257.33
2750,1069,60,1,928.28
2751,1069,69,1,1729.41
2752,1069,41,1,583.55
2753,1069,26,4,1471.72
2754,1070,57,1,628.39
2755,1071,26,1,1471.72
2756,1071,70,5,1547.62
2757,1071,28,5,465.56
2758,1071,63,3,1022.66
2759,1072,75,4,1997.82
2760,1073,93,4,158.91
2761,1074,76,5,1731.87
2762,1074,97,4,766.22
2763,1075,33,4,1832.98
2764,1076,64,2,836.83
2765,1076,43,5,83.03
2766,1076,62,5,1001.77
2767,1077,83,3,96.86
2768,1077,34,5,1993.92
2769,1077,32,3,946.3
2770,1078,87,5,261.23
2771,1078,65,3,1960.69
2772,1078,81,4,1147.88
2773,1079,97,2,766.22
2774,1080,1,3,129.86
2775,1080,66,4,919.01
2776,1080,64,2,836.83
2777,1080,23,1,1005.94
2778,1081,87,3,261.23
2779,1081,13,4,1325.75
2780,1081,44,5,635.89
2781,1081,24,2,881.14
2782,1082,98,2,1257.33
2783,1083,40,5,829.17
2784,1083,40,3,829.17
2785,1084,14,3,856.03
2786,1084,79,2,760.65
2787,1084,74,2,1676.58
2788,1084,42,2,1629.0
2789,1085,99,4,1746.04
2790,1085,22,2,1402.47
2791,1086,42,5,1629.0
2792,1086,61,5,1298.94
2793,1087,100,3,1238.74
2794,1087,30,3,1999.15
2795,1087,61,3,1298.94
2796,1087,48,2,929.33
2797,1088,43,3,83.03
2798,1088,96,3,1706.16
2799,1088,58,3,1108.98
2800,1089,73,4,572.85
2801,1089,98,4,1257.33
2802,1089,1,4,129.86
2803,1089,8,4,945.13
2804,1090,83,2,96.86
2805,1090,59,3,457.15
2806,1090,3,2,1254.77
2807,1091,85,3,778.3
2808,1091,38,3,648.91
2809,1092,42,4,1629.0
2810,1093,42,5,1629.0
2811,1093,72,2,541.67
2812,1093,28,5,465.56
2813,1093,65,4,1960.69
2814,1094,14,1,856.03
2815,1094,32,2,946.3
2816,1094,42,4,1629.0
2817,1095,6,4,159.38
2818,1095,89,4,1749.64
2819,1095,32,3,946.3
2820,1095,78,5,671.56
2821,1096,8,1,945.13
2822,1096,8,3,945.13
2823,1096,36,5,1938.42
2824,1096,48,4,929.33
2825,1097,15,4,457.37
2826,1097,18,1,1587.33
2827,1097,42,4,1629.0
2828,1098,20,5,1843.17
2829,1098,39,5,1716.89
2830,1099,72,1,541.67
2831,1099,57,2,628.39
2832,1100,74,5,1676.58
2833,1100,98,3,1257.33
2834,1100,72,5,541.67
2835,1101,89,1,1749.64
2836,1101,18,1,1587.33
2837,1101,90,3,208.43
2838,1102,99,4,1746.04
2839,1102,96,2,1706.16
2840,1102,24,3,881.14
2841,1103,30,4,1999.15
2842,1103,47,3,1318.74
2843,1103,26,3,1471.72
2844,1103,33,5,1832.98
2845,1104,18,1,1587.33
2846,1105,55,4,251.64
2847,1105,63,1,1022.66
2848,1105,68,1,1021.4
2849,1105,66,3,919.01
2850,1106,73,4,572.85
2851,1107,65,3,1960.69
2852,1108,37,5,702.44
2853,1108,43,1,83.03
2854,1108,95,1,1303.17
2855,1108,73,1,572.85
2856,1109,69,2,1729.41
2857,1110,74,4,1676.58
2858,1111,97,1,766.22
2859,1111,99,4,1746.04
2860,1112,60,4,928.28
2861,1112,95,2,1303.17
2862,1112,84,3,1413.4
2863,1113,24,5,881.14
2864,1114,59,5,457.15
2865,1114,100,4,1238.74
2866,1114,3,4,1254.77
2867,1115,1,5,129.86
2868,1115,50,1,1249.04
2869,1115,2,2,1895.7
2870,1116,55,2,251.64
2871,1116,34,2,1993.92
2872,1116,75,3,1997.82
2873,1117,84,2,1413.4
2874,1117,99,5,1746.04
2875,1117,46,5,1731.17
2876,1117,20,2,1843.17
2877,1118,27,3,508.23
2878,1118,24,1,881.14
2879,1119,69,5,1729.41
2880,1120,100,2,1238.74
2881,1121,9,3,470.64
2882,1121,41,2,583.55
2883,1121,85,2,778.3
2884,1122,39,2,1716.89
2885,1122,55,3,251.64
2886,1123,28,3,465.56
2887,1123,4,2,1324.25
2888,1124,16,4,1817.74
2889,1124,4,4,1324.25
2890,1124,96,2,1706.16
2891,1124,49,1,383.29
2892,1125,57,4,628.39
2893,1125,26,2,1471.72
2894,1125,99,4,1746.04
2895,1125,76,1,1731.87
2896,1126,23,5,1005.94
2897,1127,21,2,257.46
2898,1128,63,5,1022.66
2899,1129,96,3,1706.16
2900,1129,54,2,881.85
2901,1129,27,1,508.23
2902,1130,62,3,1001.77
2903,1130,66,1,919.01
2904,1130,59,1,457.15
2905,1131,49,4,383.29
2906,1132,13,3,1325.75
2907,1132,47,3,1318.74
2908,1132,9,4,470.64
2909,1132,84,3,1413.4
2910,1133,90,1,208.43
2911,1133,84,4,1413.4
2912,1134,3,3,1254.77
2913,1134,94,3,683.74
2914,1134,6,2,159.38
2915,1134,32,2,946.3
2916,1135,17,5,152.11
2917,1136,18,4,1587.33
2918,1136,98,1,1257.33
2919,1137,77,2,1081.78
2920,1138,48,5,929.33
2921,1138,54,2,881.85
2922,1138,54,2,881.85
2923,1139,67,2,773.34
2924,1139,95,2,1303.17
2925,1140,15,2,457.37
2926,1140,4,4,1324.25
2927,1140,27,3,508.23
2928,1141,81,3,1147.88
2929,1141,34,5,1993.92
2930,1141,42,1,1629.0
2931,1141,4,3,1324.25
2932,1142,61,1,1298.94
2933,1143,53,1,270.72
2934,1143,70,4,1547.62
2935,1144,21,1,257.46
2936,1144,2,3,1895.7
2937,1145,12,4,1848.58
2938,1145,9,1,470.64
2939,1146,60,4,928.28
2940,1146,69,4,1729.41
2941,1146,18,5,1587.33
2942,1146,82,1,1713.47
2943,1147,61,4,1298.94
2944,1147,33,2,1832.98
2945,1147,42,5,1629.0
2946,1148,79,1,760.65
2947,1148,62,4,1001.77
2948,1148,96,5,1706.16
2949,1149,17,2,152.11
2950,1149,66,2,919.01
2951,1150,29,1,1178.37
2952,1150,96,1,1706.16
2953,1151,37,5,702.44
2954,1151,14,2,856.03
2955,1151,29,3,1178.37
2956,1151,24,3,881.14
2957,1152,91,4,40.54
2958,1152,86,5,995.7
2959,1152,67,5,773.34
2960,1153,98,2,1257.33
2961,1153,42,4,1629.0
2962,1153,48,2,929.33
2963,1154,96,4,1706.16
2964,1155,26,2,1471.72
2965,1156,19,1,1500.43
2966,1157,21,4,257.46
2967,1157,42,1,1629.0
2968,1158,62,3,1001.77
2969,1158,25,5,89.32
2970,1158,52,4,415.08
2971,1158,28,4,465.56
2972,1159,70,4,1547.62
2973,1159,16,3,1817.74
2974,1159,84,5,1413.4
2975,1160,44,2,635.89
2976,1160,33,3,1832.98
2977,1160,63,5,1022.66
2978,1161,85,1,778.3
2979,1161,86,3,995.7
2980,1161,98,5,1257.33
2981,1161,34,1,1993.92
2982,1162,55,1,251.64
2983,1162,70,2,1547.62
2984,1162,13,2,1325.75
2985,1163,15,1,457.37
2986,1163,71,3,686.35
2987,1163,17,3,152.11
2988,1163,40,4,829.17
2989,1164,71,1,686.35
2990,1164,65,2,1960.69
2991,1164,51,5,1254.56
2992,1164,25,2,89.32
2993,1165,100,1,1238.74
2994,1165,26,3,1471.72
2995,1166,73,5,572.85
2996,1166,68,1,1021.4
2997,1167,70,2,1547.62
2998,1167,89,5,1749.64
2999,1167,22,3,1402.47
3000,1168,13,2,1325.75
3001,1168,82,5,1713.47
3002,1169,97,2,766.22
3003,1169,70,5,1547.62
3004,1170,26,3,1471.72
3005,1170,7,4,822.95
3006,1170,38,4,648.91
3007,1170,67,4,773.34
3008,1171,60,3,928.28
3009,1171,18,3,1587.33
3010,1171,1,1,129.86
3011,1171,33,5,1832.98
3012,1172,27,5,508.23
3013,1172,77,1,1081.78
3014,1172,8,4,945.13
3015,1173,19,4,1500.43
3016,1173,21,2,257.46
3017,1174,21,4,257.46
3018,1174,51,5,1254.56
3019,1174,25,2,89.32
3020,1174,45,1,240.68
3021,1175,36,2,1938.42
3022,1175,52,1,415.08
3023,1176,27,4,508.23
3024,1176,19,3,1500.43
3025,1177,2,1,1895.7
3026,1177,67,3,773.34
3027,1177,68,1,1021.4
3028,1178,30,4,1999.15
3029,1178,39,1,1716.89
3030,1178,70,5,1547.62
3031,1178,59,2,457.15
3032,1179,97,3,766.22
3033,1180,6,4,159.38
3034,1180,33,1,1832.98
3035,1180,81,4,1147.88
3036,1181,75,2,1997.82
3037,1181,91,4,40.54
3038,1181,98,3,1257.33
3039,1181,29,5,1178.37
3040,1182,12,5,1848.58
3041,1183,31,4,1156.73
3042,1183,90,4,208.43
3043,1183,54,1,881.85
3044,1184,99,3,1746.04
3045,1185,33,5,1832.98
3046,1185,43,4,83.03
3047,1185,86,3,995.7
3048,1186,11,1,151.65
3049,1186,13,4,1325.75
3050,1186,32,5,946.3
3051,1187,29,5,1178.37
3052,1187,56,3,1600.63
3053,1187,14,4,856.03
3054,1187,72,5,541.67
3055,1188,78,5,671.56
3056,1188,86,4,995.7
3057,1188,6,5,159.38
3058,1188,14,5,856.03
3059,1189,74,1,1676.58
3060,1190,98,2,1257.33
3061,1191,75,5,1997.82
3062,1191,54,4,881.85
3063,1191,92,1,825.86
3064,1192,83,4,96.86
3065,1192,59,5,457.15
3066,1192,67,1,773.34
3067,1193,81,4,1147.88
3068,1193,86,1,995.7
3069,1193,28,5,465.56
3070,1193,24,1,881.14
3071,1194,13,3,1325.75
3072,1194,53,1,270.72
3073,1194,94,4,683.74
3074,1195,46,3,1731.17
3075,1195,46,2,1731.17
3076,1195,36,4,1938.42
3077,1196,42,4,1629.0
3078,1197,99,2,1746.04
3079,1197,27,5,508.23
3080,1197,99,5,1746.04
3081,1198,95,4,1303.17
3082,1198,97,3,766.22
3083,1198,100,2,1238.74
3084,1199,12,3,1848.58
3085,1199,46,5,1731.17
3086,1199,69,2,1729.41
3087,1199,41,3,583.55
3088,1200,93,1,158.91
3089,1201,41,5,583.55
3090,1201,64,2,836.83
3091,1201,97,4,766.22
3092,1201,26,3,1471.72
3093,1202,45,3,240.68
3094,1202,57,3,628.39
3095,1202,97,2,766.22
3096,1202,22,3,1402.47
3097,1203,15,2,457.37
3098,1204,65,5,1960.69
3099,1204,38,5,648.91
3100,1204,69,2,1729.41
3101,1205,80,1,1740.51
3102,1205,26,1,1471.72
3103,1205,12,5,1848.58
3104,1205,85,4,778.3
3105,1206,19,3,1500.43
3106,1206,69,3,1729.41
3107,1206,51,2,1254.56
3108,1207,14,3,856.03
3109,1207,79,5,760.65
3110,1207,11,3,151.65
3111,1207,29,4,1178.37
3112,1208,32,5,946.3
3113,1209,86,3,995.7
3114,1209,4,4,1324.25
3115,1210,89,2,1749.64
3116,1210,32,2,946.3
3117,1211,83,2,96.86
3118,1211,19,1,1500.43
3119,1211,38,2,648.91
3120,1211,3,5,1254.77
3121,1212,57,4,628.39
3122,1212,72,5,541.67
3123,1212,73,2,572.85
3124,1212,53,2,270.72
3125,1213,81,5,1147.88
3126,1213,50,3,1249.04
3127,1213,91,3,40.54
3128,1213,34,4,1993.92
3129,1214,47,2,1318.74
3130,1214,41,5,583.55
3131,1214,46,1,1731.17
3132,1215,42,2,1629.0
3133,1215,69,5,1729.41
3134,1216,13,5,1325.75
3135,1216,91,4,40.54
3136,1217,14,5,856.03
3137,1217,30,3,1999.15
